fecha,anio,mes,pct_ext_servicio,pct_ext_cortes2025,pct_ext_cubo,celdas,ha,grande,calendario
2025-08-28,2025,8,5.549314986059014,4.774035664854673,5.537279602029968,5,90.0,1,0.38064516129032255
2025-08-29,2025,8,3.8118067117324936,3.114757386716948,3.795960122760917,32,1131.0,1,0.38064516129032255
2025-08-30,2025,8,4.3180951998876695,3.7492227147814576,4.308868072132069,4,78.0,0,0.38387096774193546
2025-08-31,2025,8,3.1639018715022167,2.5573185164383285,3.1498605901349968,0,0.0,0,0.3806451612903226
2025-09-01,2025,9,2.802840350630855,2.334663911900989,2.793613222875253,3,28.0,0,0.36774193548387096
2025-09-02,2025,9,3.054781056305538,2.6463803582532646,3.0477604156219287,0,0.0,0,0.3645161290322581
2025-09-03,2025,9,2.0277616191603314,1.6829478667281808,2.020339799009087,6,182.0,1,0.3516129032258065
2025-09-04,2025,9,2.651796281066335,2.262050428259082,2.642368563576916,14,125.0,1,0.3483870967741936
2025-09-05,2025,9,2.68489358714621,2.245000300884601,2.6736605620524343,5,44.0,1,0.34516129032258075
2025-09-06,2025,9,4.6705313622048825,3.9835115238802077,4.653681824564218,52,1509.0,1,0.33225806451612916
2025-09-07,2025,9,1.0532966922752893,0.7419814253906485,1.047880769462219,0,0.0,0,0.32903225806451625
2025-09-08,2025,9,1.361603113152669,1.0875975367580688,1.355986600605781,6,22.0,1,0.3096774193548388
2025-09-09,2025,9,1.9523398792449802,1.5250837462138689,1.9445168796261008,0,0.0,0,0.303225806451613
2025-09-10,2025,9,0.4296632098369205,0.2679878843800774,0.42625318436202436,7,49.0,1,0.2935483870967743
2025-09-11,2025,9,0.628447636049987,0.4396926965277917,0.6224299440354643,2,38.0,0,0.2774193548387097
2025-09-12,2025,9,0.9658395683308928,0.7325537079012296,0.9632319017912663,15,305.0,1,0.2645161290322581
2025-09-13,2025,9,1.3260987302669849,1.048883718131306,1.3190780895833751,22,473.0,1,0.2483870967741935
2025-09-14,2025,9,1.2821695785609692,1.0139811044470743,1.276352476280264,27,303.0,1,0.232258064516129
2025-09-15,2025,9,0.9269251599703128,0.7311495797645077,0.9233145447615991,8,36.0,1,0.22903225806451608
2025-09-16,2025,9,1.2615088359777746,0.9642348504603534,1.2534852466250777,7,40.0,1,0.23225806451612896
2025-09-17,2025,9,2.6221090004613563,2.1595490742783783,2.61248069323812,11,136.0,1,0.22903225806451608
2025-09-18,2025,9,3.936172346699296,3.478225984394119,3.9265440394760596,37,2028.0,1,0.21612903225806446
2025-09-19,2025,9,4.354803121176258,3.9108980402383007,4.345977172888292,11,243.0,1,0.22258064516129025
2025-09-20,2025,9,2.049425310412613,1.6269833309931199,2.044611156800995,34,608.0,1,0.21935483870967737
2025-09-21,2025,9,1.5421338735883499,1.255089964495617,1.5361161815738271,72,3343.0,1,0.20322580645161287
2025-09-22,2025,9,2.069283694060538,1.784847451507432,2.064670130182737,15,100.0,1,0.1967741935483871
2025-09-23,2025,9,3.142238180249935,2.7274186107155036,3.131005155156159,10,95.0,1,0.18387096774193548
2025-09-24,2025,9,3.5745090566264817,3.1197721300623833,3.5632760315327063,7,35.0,1,0.16129032258064516
2025-09-25,2025,9,4.062343289270455,3.5745090566264817,4.052714982047219,4,26.0,0,0.15806451612903225
2025-09-26,2025,9,4.908029607044711,4.411971195314224,4.899003069022927,8,47.0,1,0.15483870967741933
2025-09-27,2025,9,3.648526668405111,3.036126211060518,3.6350871562393436,0,0.0,0,0.1548387096774193
2025-09-28,2025,9,1.1957154032856598,0.9048602892503962,1.1878924036667804,1,1.0,0,0.15806451612903222
2025-09-29,2025,9,1.6003048963954025,1.2314203759051612,1.5930836659779752,4,32.0,0,0.15161290322580642
2025-09-30,2025,9,2.447997111507833,1.912823701682948,2.4357611377449704,0,0.0,0,0.14516129032258063
2025-10-01,2025,10,4.344773634485387,3.7937536356889257,4.333340019657794,1,0.0,0,0.14193548387096772
2025-10-02,2025,10,4.600124365634967,4.074980442500952,4.5884901610735565,10,23.0,1,0.15161290322580642
2025-10-03,2025,10,4.175475899143482,3.6998776402623714,4.167452309790785,6,53.0,1,0.14516129032258063
2025-10-04,2025,10,1.2424528112651194,0.9182998014161635,1.2354321705815097,6,31.0,1,0.15483870967741933
2025-10-05,2025,10,2.4155015746294106,1.8777204982648987,2.4048703187370872,6,119.0,1,0.15483870967741933
2025-10-06,2025,10,4.631817543578119,4.110685415120454,4.623192185023971,18,195.0,1,0.15161290322580645
2025-10-07,2025,10,4.428820732954887,3.963251960764648,4.419794194933103,0,0.0,0,0.15483870967741936
2025-10-08,2025,10,2.8401500411208955,2.324233245742483,2.827713477624215,2,6.0,0,0.15161290322580645
2025-10-09,2025,10,2.6590175114837624,2.183619842336469,2.648988024792891,22,503.0,1,0.15483870967741936
2025-10-10,2025,10,3.453352857400758,2.9576956251379056,3.444326319378974,5,31.0,1,0.15161290322580648
2025-10-11,2025,10,3.8753936573526166,3.374922271478146,3.867971837201372,7,58.0,1,0.15161290322580645
2025-10-12,2025,10,4.8578821735903555,4.403747016227709,4.848655045834755,9,95.0,1,0.15806451612903225
2025-10-13,2025,10,3.7355826128818728,3.2814474555192263,3.7271578440615407,4,67.0,0,0.16129032258064516
2025-10-14,2025,10,3.5438188273524163,3.10833851523479,3.5369987764026236,4,13.0,0,0.16451612903225807
2025-10-15,2025,10,4.113493671393898,3.6633703087076004,4.1048683128397485,4,22.0,0,0.16451612903225807
2025-10-16,2025,10,4.145788618538504,3.7405973562273083,4.1379656189196234,8,26.0,1,0.1612903225806451
2025-10-17,2025,10,5.116843519948649,4.700820412011313,5.107014622991596,2,5.0,0,0.1580645161290322
2025-10-18,2025,10,6.0233085270695845,5.577397548793453,6.012677271177261,23,287.0,1,0.15806451612903222
2025-10-19,2025,10,1.9473251358995447,1.6538623553246545,1.9397027260144826,4,51.0,0,0.15806451612903222
2025-10-20,2025,10,1.4518684933705093,1.2552905542294346,1.4468537500250738,9,264.0,1,0.15161290322580642
2025-10-21,2025,10,1.0003410025474897,0.8551140352636752,0.996730387338776,0,0.0,0,0.14838709677419354
2025-10-22,2025,10,1.4179688283553649,1.2970132188634587,1.4149599823481034,5,36.0,1,0.14516129032258066
2025-10-23,2025,10,1.2099572743866969,1.0350430264979038,1.2047419413074438,4,38.0,0,0.13548387096774192
2025-10-24,2025,10,1.8713016267827414,1.667903636691874,1.8686939602431147,7,50.0,1,0.13225806451612904
2025-10-25,2025,10,0.8527069584578661,0.6884239664613965,0.8498987021844222,1,3.0,0,0.13548387096774195
2025-10-26,2025,10,0.44410567067177503,0.31532706156098933,0.4412974143983311,0,0.0,0,0.12903225806451613
2025-10-27,2025,10,1.752753094096644,1.4017210599161536,1.7457324534130343,2,6.0,0,0.1193548387096774
2025-10-28,2025,10,2.274486991755762,2.0542394640242314,2.270074017611779,5,12.0,1,0.11935483870967739
2025-10-29,2025,10,0.31853649730206807,0.22486109160933143,0.3165305999638938,3,11.0,0,0.1161290322580645
2025-10-30,2025,10,1.433213648125489,1.238039837121136,1.4300042123844101,3,7.0,0,0.1129032258064516
2025-10-31,2025,10,0.49044189918359976,0.38553346839708746,0.4878342326439733,0,0.0,0,0.10967741935483868
2025-11-01,2025,11,0.2427135779190821,0.16608829960082644,0.2411088600485427,0,0.0,0,0.10322580645161289
2026-05-31,2026,5,2.257035684913646,1.7736144264136562,2.2472067879565922,15,337.0,1,0.12258064516129032
2026-06-01,2026,6,0.7181112470663752,0.42204079995185845,0.7104888371813131,17,635.0,1,0.132258064516129
2026-06-02,2026,6,0.7333560668364993,0.48562774557198163,0.7269371953543418,5,73.0,1,0.132258064516129
